0,1,2,3,4
0.654762,0.7058823,0.49295774,0.18238993,0.32539684
0.5357144,0.509804,0.7042253,0.48113206,0.2936508
0.952381,0.60784316,0.6338028,0.17610063,0.53968257
0.3452381,0.31372547,0.35211268,0.2515723,0.07936509
0.39285707,0.41176462,0.28169015,0.17924528,0.06349206
0.5595238,0.509804,0.4225352,0.26415092,0.33333334
0.4047619,0.21568632,0.28169015,0.25471696,0.10317461
0.72619057,0.509804,0.56338024,0.42767292,0.3730159
0.67857134,0.7058823,0.49295774,0.10062893,0.0873016
0.27380955,0.21568632,0.28169015,0.12893082,0.055555556
0.71428585,0.7058823,0.915493,0.2798742,0.1746032
0.4404763,0.60784316,0.6338028,0.408805,0.44444448
0.5476191,0.60784316,0.6338028,0.99371064,0.40476194
0.47619057,0.60784316,0.7042253,0.2578616,0.1746032
0.654762,0.509804,0.7042253,0.14779875,0.14285715
0.32142866,0.21568632,0.4225352,0.27672955,0.12698413
0.36904764,0.31372547,0.28169015,0.16037735,0.14285715
0.47619057,0.41176462,0.35211268,0.21698113,0.8730159
0.4047619,0.60784316,0.4225352,0.39622638,0.39682543
0.61904764,0.60784316,0.98591554,0.29874212,0.42857146
0.5595238,0.60784316,0.77464795,0.44025156,0.30952382
0.4404763,0.41176462,0.35211268,0.5660377,0.25396827
0.63095236,0.60784316,0.56338024,0.43396223,0.25396827
0.5476191,0.80392146,0.6338028,0.2044025,0.15079366
0.38095248,0.31372547,0.28169015,0.408805,0.11111112
0.7500001,0.60784316,0.4225352,0.6446541,0.39682543
0.5595238,0.21568632,0.49295774,0.22641508,0.73015875
0.5833334,0.509804,0.49295774,0.39308172,0.1746032
0.6904762,0.60784316,0.6338028,0.9654088,0.31746033
0.25,0.21568632,0.21126762,0.22327043,0.07936509
0.77380955,0.80392146,0.915493,0.38993707,0.21428573
0.52380955,0.509804,0.35211268,0.45911947,0.5952381
0.2976191,0.019607782,0.14084503,0.2515723,0.06349206
0.66666687,0.509804,0.56338024,0.5377358,0.5
0.61904764,0.509804,0.56338024,0.3616352,0.2857143
0.73809516,0.80392146,0.8450705,0.6603774,0.7222222
0.47619057,0.31372547,0.56338024,0.8616352,0.13492064
0.4404763,0.21568632,0.35211268,0.2578616,0.2777778
0.35714293,0.31372547,0.4225352,0.33647797,0.07936509
0.36904764,0.41176462,0.4225352,0.2861635,0.30952382
0.5357144,0.509804,0.4225352,0.088050306,0.15079366
0.5357144,0.509804,0.56338024,0.46226412,0.34920636
0.76190484,0.509804,0.6338028,0.46226412,0.67460316
0.39285707,0.60784316,0.56338024,0.2515723,0.10317461
0.52380955,0.509804,0.56338024,0.1918239,0.40476194
0.5000001,0.509804,0.49295774,0.30817607,0.13492064
0.67857134,0.60784316,0.56338024,0.3333333,0.13492064
0.28571427,0.31372547,0.28169015,0.35534588,0.13492064
0.5952382,0.60784316,0.6338028,0.35534588,0.22222224
0.41666675,0.41176462,0.28169015,0.327044,0.1746032
0.6428572,0.41176462,0.6338028,0.490566,0.24603176
0.5357144,0.509804,0.6338028,0.44654086,0.11111112
0.4404763,0.7058823,0.49295774,0.15408805,0.19841272
0.5000001,0.509804,0.56338024,0.6823899,0.42063496
0.41666675,0.60784316,0.4225352,0.13522013,0.10317461
0.52380955,0.11764693,0.14084503,0.18238993,0.12698413
0.0119047165,0.509804,0.28169015,0.106918246,0.11904763
0.5119047,0.509804,0.4225352,0.4968553,0.11111112
0.73809516,0.60784316,0.56338024,0.735849,0.6031746
0.08333337,0.21568632,0.35211268,0.081761,0.055555556
0.32142866,0.509804,0.49295774,0.15408805,0.13492064
0.5357144,0.509804,0.49295774,0.1163522,0.095238104
0.5595238,0.509804,0.49295774,0.7924528,0.20634922
0.33333337,0.21568632,0.4225352,0.23270439,0.22222224
0.5952382,0.60784316,0.56338024,0.33018866,0.11904763
0.4523809,0.31372547,0.49295774,0.38050312,0.32539684
0.5000001,0.509804,0.49295774,0.3616352,0.3650794
0.67857134,0.509804,0.49295774,0.163522,0.13492064
0.5952382,0.60784316,0.8450705,0.408805,0.2857143
0.4404763,0.80392146,0.8450705,0.6132075,0.32539684
0.27380955,0.31372547,0.21126762,0.24842767,0.07142858
0.6071429,0.7058823,0.7042253,0.47798738,0.49206355
0.5476191,0.7058823,0.77464795,0.4025157,0.6666667
0.30952382,0.31372547,0.35211268,0.14465408,0.11904763
0.63095236,0.60784316,0.7042253,0.45911947,0.47619048
0.72619057,0.80392146,0.6338028,0.26415092,0.21428573
0.4523809,0.31372547,0.35211268,0.5974843,0.22222224
0.4523809,0.509804,0.56338024,0.490566,0.23809525
0.5595238,0.7058823,0.8450705,0.1509434,0.07142858
0.73809516,0.80392146,0.915493,0.40566036,0.3015873
0.5476191,0.41176462,0.4225352,0.18867925,0.2857143
0.66666687,0.60784316,0.8450705,0.42767292,0.42063496
0.22619045,0.41176462,0.56338024,0.31446537,0.16666669
0.4404763,0.41176462,0.21126762,0.106918246,0.1825397
0.67857134,0.7058823,0.7042253,0.49999997,0.11904763
0.47619057,0.7058823,0.56338024,0.12578617,0.19047621
0.4523809,0.21568632,0.35211268,0.5377358,0.0873016
0.52380955,0.60784316,0.56338024,0.20125785,0.19047621
0.35714293,0.21568632,0.4225352,0.1981132,0.38095242
0.0,0.31372547,0.14084503,0.19496855,0.07142858
0.71428585,0.7058823,0.8450705,0.30503142,0.23809525
0.66666687,0.7058823,0.56338024,0.26415092,0.15079366
0.57142854,0.60784316,0.56338024,0.4968553,0.13492064
0.67857134,0.60784316,0.56338024,0.14150943,0.10317461
0.32142866,0.509804,0.35211268,0.17295597,0.2777778
0.6071429,0.60784316,0.56338024,0.7515723,0.25396827
0.73809516,0.41176462,0.49295774,0.28301886,0.20634922
0.5833334,0.509804,0.6338028,0.37106916,0.26190478
0.32142866,0.31372547,0.35211268,0.20754717,0.16666669
0.76190484,0.60784316,0.4225352,0.5974843,0.23809525
0.72619057,0.41176462,0.49295774,0.33647797,0.54761904
0.72619057,0.60784316,0.56338024,0.3333333,0.7063492
0.5952382,0.60784316,0.6338028,0.46855342,0.1825397
0.5476191,0.7058823,0.56338024,0.7106918,0.53968257
0.6904762,0.7058823,0.915493,0.490566,0.45238099
0.4047619,0.509804,0.4225352,0.39622638,0.38888893
0.33333337,0.11764693,0.28169015,0.17295597,0.13492064
0.5952382,0.60784316,0.56338024,0.43396223,0.13492064
0.71428585,0.60784316,0.77464795,0.42452827,0.34126985
0.5952382,0.60784316,0.56338024,0.5974843,0.38095242
0.21428573,0.41176462,0.35211268,0.24528302,0.055555556
0.27380955,0.41176462,0.28169015,0.084905654,0.06349206
0.4404763,0.80392146,0.6338028,0.15408805,0.095238104
0.5952382,0.509804,0.49295774,0.38679242,0.095238104
0.5595238,0.7058823,0.49295774,0.28301886,0.15873016
0.52380955,0.21568632,0.4225352,0.24528302,0.11111112
0.21428573,0.31372547,0.21126762,0.21698113,0.06349206
0.4404763,0.509804,0.49295774,0.38679242,0.39682543
0.5595238,0.509804,0.6338028,0.6823899,0.1746032
0.63095236,0.509804,0.6338028,0.46226412,0.20634922
0.15476191,0.509804,0.49295774,0.122641504,0.055555556
0.5357144,0.60784316,0.56338024,0.42138362,0.21428573
0.2976191,0.31372547,0.21126762,0.163522,0.095238104
0.21428573,0.11764693,0.28169015,0.1100629,0.14285715
0.27380955,0.41176462,0.28169015,0.2924528,0.10317461
0.5833334,0.7058823,0.56338024,0.26729557,0.10317461
0.4047619,0.7058823,0.98591554,0.2044025,0.1746032
0.5952382,0.509804,0.49295774,0.46540877,0.26190478
0.32142866,0.31372547,0.28169015,0.20754717,0.10317461
0.67857134,0.60784316,0.56338024,0.37106916,0.2777778
0.7500001,0.7058823,0.56338024,0.24528302,0.11904763
0.5476191,0.60784316,0.56338024,0.35849056,0.7777778
0.47619057,0.80392146,0.56338024,0.509434,0.23809525
0.67857134,0.7058823,0.98591554,0.17610063,0.13492064
0.26190484,0.31372547,0.28169015,0.33647797,0.20634922
0.48809528,0.7058823,0.56338024,0.28301886,0.14285715
0.57142854,0.60784316,0.35211268,0.12893082,0.24603176
0.38095248,0.509804,0.35211268,0.12893082,0.055555556
0.5476191,0.509804,0.49295774,0.23899372,0.20634922
0.46428573,0.509804,0.56338024,0.5377358,0.19047621
0.47619057,0.41176462,0.49295774,0.3207547,0.12698413
0.5952382,0.7058823,0.56338024,0.6949685,0.24603176
0.23809528,0.41176462,0.35211268,0.18238993,0.14285715
0.7500001,0.60784316,0.6338028,0.3207547,0.74603176
0.46428573,0.7058823,0.35211268,0.21698113,0.14285715
0.36904764,0.41176462,0.21126762,0.1918239,0.11111112
0.5357144,0.7058823,0.7042253,0.6446541,0.6031746
0.72619057,0.41176462,0.35211268,0.24528302,0.468254
0.6428572,0.60784316,0.49295774,0.16666667,0.45238099
0.52380955,0.80392146,0.7042253,0.5125786,0.41269845
0.4047619,0.509804,0.4225352,0.1918239,0.1746032
0.25,0.41176462,0.28169015,0.42767292,0.10317461
0.5952382,0.60784316,0.56338024,0.490566,0.1825397
0.66666687,0.80392146,0.56338024,0.088050306,0.095238104
0.5000001,0.31372547,0.28169015,0.23270439,0.095238104
0.26190484,0.41176462,0.56338024,0.26100627,0.22222224
0.654762,0.7058823,0.6338028,0.6918239,0.31746033
0.63095236,0.7058823,0.77464795,0.5062893,0.19841272
0.42857146,0.60784316,0.6338028,0.46855342,0.14285715
0.48809528,0.7058823,0.56338024,0.2515723,0.15873016
0.6071429,0.7058823,0.6338028,0.6446541,0.34920636
0.39285707,0.509804,0.4225352,0.12578617,0.11111112
0.57142854,0.60784316,0.77464795,0.5314465,0.31746033
0.33333337,0.41176462,0.21126762,0.18238993,0.10317461
0.67857134,0.60784316,0.915493,0.48427668,0.53968257
0.32142866,0.21568632,0.35211268,0.25471696,0.07936509
0.46428573,0.7058823,0.56338024,0.30188677,0.5793651
0.36904764,0.21568632,0.28169015,0.18238993,0.11904763
0.5357144,0.509804,0.49295774,0.30188677,0.45238099
0.39285707,0.41176462,0.4225352,0.47798738,0.11904763
0.67857134,0.60784316,0.56338024,0.37106916,0.22222224
0.52380955,0.509804,0.4225352,0.43081757,0.12698413
0.36904764,0.21568632,0.35211268,0.13836478,0.095238104
0.5833334,0.41176462,0.28169015,0.2924528,0.24603176
0.5357144,0.509804,0.56338024,0.26100627,0.50793654
0.4047619,0.509804,0.4225352,0.5031447,0.07142858
0.27380955,0.31372547,0.35211268,0.22955973,0.24603176
0.35714293,0.31372547,0.35211268,0.14150943,0.06349206
0.27380955,0.31372547,0.4225352,0.13207547,0.0873016
0.52380955,0.7058823,0.56338024,0.21069182,0.11904763
0.23809528,0.21568632,0.35211268,0.25471696,0.43650797
0.8690475,0.7058823,0.6338028,0.5880503,0.44444448
0.61904764,0.509804,0.56338024,0.5849057,0.26984128
0.76190484,0.509804,0.49295774,0.43081757,0.1825397
0.5357144,0.7058823,0.77464795,0.28930816,0.24603176
0.36904764,0.509804,0.77464795,0.28930816,0.23015875
0.5595238,0.80392146,0.8450705,0.6226415,0.1746032
0.67857134,0.509804,0.49295774,0.47798738,0.21428573
0.6071429,0.80392146,0.7042253,0.45597482,0.26984128
0.47619057,0.60784316,0.49295774,0.1100629,0.20634922
0.3452381,0.31372547,0.56338024,0.2578616,0.23015875
0.5357144,0.509804,0.35211268,0.1100629,0.10317461
0.1428572,0.31372547,0.21126762,0.17924528,0.06349206
0.5119047,0.7058823,0.49295774,0.1981132,0.12698413
0.20238101,0.31372547,0.21126762,0.06603773,0.0873016
0.4523809,0.41176462,0.35211268,0.18867925,0.07936509
0.47619057,0.7058823,0.7042253,0.30503142,0.38888893
0.35714293,0.31372547,0.35211268,0.20125785,0.07936509
0.26190484,0.41176462,0.4225352,0.35849056,0.10317461
0.26190484,0.11764693,0.35211268,0.26415092,0.0873016
0.57142854,0.60784316,0.56338024,0.45597482,0.21428573
0.2976191,0.31372547,0.28169015,0.11320755,0.06349206
0.654762,0.509804,0.7042253,0.3679245,0.43650797
0.20238101,0.31372547,0.4225352,0.11949685,0.15079366
0.5000001,0.509804,0.49295774,0.33018866,0.31746033
0.5833334,0.7058823,0.56338024,0.49371067,0.22222224
0.67857134,0.80392146,0.7042253,0.8899371,0.3650794
0.2976191,0.11764693,0.21126762,0.22641508,0.12698413
0.5833334,0.60784316,0.6338028,0.5691824,0.3650794
0.047619104,0.31372547,0.14084503,0.5031447,0.30952382
0.702381,0.41176462,0.49295774,0.1981132,0.12698413
0.27380955,0.60784316,0.28169015,0.10377358,0.2857143
0.23809528,0.31372547,0.35211268,0.5157233,0.20634922
0.41666675,0.7058823,0.77464795,0.34905657,0.468254
0.5000001,0.41176462,0.4225352,0.26729557,0.06349206
0.22619045,0.60784316,0.49295774,0.19496855,0.095238104
0.48809528,0.509804,0.4225352,0.37735847,0.19841272
0.5833334,0.60784316,0.7042253,0.46226412,0.30952382
0.4047619,0.60784316,0.6338028,0.47169808,0.26190478
0.5952382,0.509804,0.6338028,0.48113206,0.20634922
0.66666687,0.509804,0.49295774,0.16037735,0.14285715
0.33333337,0.31372547,0.35211268,0.21069182,0.14285715
0.73809516,0.60784316,0.6338028,0.27358487,0.2936508
0.6904762,0.509804,0.56338024,0.39622638,0.3571429
0.63095236,0.60784316,0.56338024,0.2578616,0.13492064
0.5476191,0.509804,0.7042253,0.7169811,0.30952382
0.5595238,0.509804,0.7042253,0.6477987,0.095238104
0.38095248,0.60784316,0.49295774,0.47169808,0.07936509
0.654762,0.60784316,0.77464795,0.6509434,0.3015873
0.6071429,0.7058823,0.56338024,0.1509434,0.1746032
0.654762,0.7058823,0.7042253,0.21383648,0.10317461
0.39285707,0.21568632,0.35211268,0.836478,0.13492064
0.39285707,0.41176462,0.14084503,0.23584904,0.0873016
0.5357144,0.7058823,0.56338024,0.39622638,0.21428573
0.82142866,0.60784316,0.6338028,0.7295597,0.3015873
0.8690475,0.509804,0.49295774,0.40566036,0.93650794
0.39285707,0.80392146,0.8450705,0.9496855,0.16666669
0.72619057,0.509804,0.56338024,0.5974843,0.5873016
0.61904764,0.60784316,0.77464795,0.43396223,0.26984128
0.66666687,0.60784316,0.49295774,0.20754717,0.15079366
0.63095236,0.60784316,0.56338024,0.4025157,0.23015875
0.3452381,0.21568632,0.35211268,0.22012578,0.1746032
0.42857146,0.21568632,0.35211268,0.32389936,0.10317461
0.52380955,0.7058823,0.4225352,0.15408805,0.07142858
0.4523809,0.31372547,0.28169015,0.11949685,0.50793654
0.46428573,0.31372547,0.28169015,0.084905654,0.21428573
0.4404763,0.41176462,0.49295774,0.15408805,0.45238099
0.35714293,0.41176462,0.35211268,0.36477986,0.10317461
0.5952382,0.80392146,0.8450705,0.5345912,0.2857143
0.35714293,0.31372547,0.28169015,0.1981132,0.5555556
0.26190484,0.21568632,0.4225352,0.1918239,0.11111112
0.702381,0.509804,0.4225352,0.18553458,0.32539684
0.702381,0.60784316,0.6338028,0.654088,0.19047621
0.80952394,0.7058823,0.77464795,0.48742136,0.31746033
0.702381,0.7058823,0.7042253,0.22641508,0.25396827
0.38095248,0.41176462,0.49295774,0.6100629,0.31746033
0.5595238,0.80392146,0.8450705,0.5849057,0.54761904
0.7500001,0.7058823,0.98591554,0.2924528,0.26984128
0.20238101,0.41176462,0.21126762,0.21069182,0.07936509
0.42857146,0.509804,0.4225352,0.5534591,0.11904763
0.41666675,0.21568632,0.4225352,0.2515723,0.14285715
0.5952382,0.509804,0.56338024,0.8238994,0.095238104
0.4404763,0.509804,0.4225352,0.22327043,0.13492064
0.4523809,0.7058823,0.7042253,0.3742138,0.19047621
0.71428585,0.60784316,0.49295774,0.5786164,0.31746033
0.4404763,0.31372547,0.4225352,0.22641508,0.10317461
0.5833334,0.60784316,0.49295774,0.22955973,0.13492064
0.5000001,0.509804,0.49295774,0.8207547,0.24603176
0.66666687,0.60784316,0.7042253,0.2861635,0.10317461
0.76190484,0.509804,0.56338024,0.4025157,0.5793651
0.4523809,0.60784316,0.6338028,0.35534588,0.34920636
0.63095236,0.60784316,0.49295774,0.5471698,0.24603176
0.61904764,0.509804,0.49295774,0.4433962,0.34920636
0.63095236,0.41176462,0.56338024,0.163522,0.11904763
0.6428572,0.60784316,0.6338028,0.3679245,0.31746033
0.66666687,0.41176462,0.49295774,0.43710688,0.42857146
0.654762,0.60784316,0.77464795,0.42138362,0.515873
0.30952382,0.31372547,0.35211268,0.29874212,0.10317461
0.63095236,0.509804,0.7042253,0.24213837,0.23015875
0.73809516,0.80392146,0.6338028,0.23899372,0.095238104
0.46428573,0.31372547,0.35211268,0.6069182,0.12698413
0.76190484,0.60784316,0.7042253,0.4968553,0.484127
0.8928572,0.41176462,0.77464795,0.7138365,0.21428573
0.6904762,0.80392146,0.98591554,0.21069182,0.25396827
0.63095236,0.7058823,0.7042253,0.5440252,0.2857143
0.33333337,0.21568632,0.35211268,0.19496855,0.3571429
0.36904764,0.31372547,0.35211268,0.44025156,0.11111112
0.32142866,0.11764693,0.4225352,0.21069182,0.07936509
0.35714293,0.41176462,0.35211268,0.30503142,0.13492064
0.654762,0.7058823,0.77464795,0.35220122,0.15873016
0.52380955,0.509804,0.7042253,0.38050312,0.8809524
0.26190484,0.41176462,0.21126762,0.16981132,0.055555556
0.5952382,0.90196085,0.77464795,0.5188679,0.34920636
0.5357144,0.509804,0.49295774,0.39937106,0.20634922
0.4047619,0.31372547,0.35211268,0.24213837,0.15079366
0.23809528,0.31372547,0.28169015,0.22327043,0.06349206
0.17857146,0.31372547,0.35211268,0.23270439,0.07936509
0.5476191,0.60784316,0.98591554,0.663522,0.38888893
0.5952382,0.7058823,0.56338024,0.38993707,0.468254
0.4047619,0.41176462,0.4225352,0.22955973,0.3571429
0.4404763,0.41176462,0.49295774,0.408805,0.31746033
0.52380955,0.509804,0.6338028,0.34905657,0.45238099
0.6071429,0.60784316,0.4225352,0.1918239,0.0873016
0.5000001,0.7058823,0.77464795,0.8427673,0.21428573
0.5952382,0.509804,0.49295774,0.49999997,0.23015875
0.4404763,0.31372547,0.28169015,0.23270439,0.0873016
0.38095248,0.7058823,0.56338024,0.7421384,0.5793651
0.35714293,0.21568632,0.35211268,0.1918239,0.10317461
0.23809528,0.509804,0.4225352,0.11949685,0.03968254
0.5119047,0.60784316,0.56338024,0.7044025,0.16666669
0.5000001,0.60784316,0.98591554,0.43710688,0.31746033
0.42857146,0.60784316,0.4225352,0.11949685,0.11904763
0.5000001,0.41176462,0.35211268,0.23899372,0.12698413
0.47619057,0.80392146,0.7042253,0.38993707,0.74603176
0.5595238,0.60784316,0.56338024,0.1981132,0.20634922
0.67857134,0.60784316,0.6338028,0.21383648,0.52380955
0.52380955,0.60784316,0.49295774,0.5660377,0.21428573
0.61904764,0.60784316,0.49295774,0.1981132,0.07142858
0.42857146,0.509804,0.56338024,0.46540877,0.26190478
0.77380955,0.509804,0.35211268,0.43710688,0.484127
0.35714293,0.41176462,0.28169015,0.29874212,0.11904763
0.66666687,0.41176462,0.4225352,0.37106916,0.26984128
0.72619057,0.509804,0.56338024,0.7578616,0.6031746
0.5833334,0.60784316,0.77464795,0.34276727,0.23809525
0.5952382,0.80392146,0.77464795,0.5188679,0.81746036
0.5595238,0.80392146,0.8450705,0.6257862,0.42063496
0.6071429,0.509804,0.4225352,0.5031447,0.6984127
0.57142854,0.60784316,0.49295774,0.33018866,0.1746032
0.73809516,0.509804,0.49295774,0.23584904,0.45238099
0.46428573,0.509804,0.77464795,0.4968553,0.31746033
0.72619057,0.31372547,0.4225352,0.6226415,0.15079366
0.57142854,0.509804,0.49295774,0.6352201,0.19841272
0.7500001,0.7058823,0.7042253,0.1509434,0.14285715
0.61904764,0.7058823,0.56338024,0.5125786,0.3650794
0.7500001,0.509804,0.49295774,0.33018866,0.3730159
0.654762,0.509804,0.4225352,0.31761006,0.19047621
0.5476191,0.60784316,0.6338028,0.22012578,0.54761904
0.39285707,0.11764693,0.14084503,0.1981132,0.5793651
0.36904764,0.21568632,0.4225352,0.42138362,0.74603176
0.30952382,0.41176462,0.49295774,0.2044025,0.24603176
0.36904764,0.80392146,0.56338024,0.44654086,0.15079366
0.39285707,0.41176462,0.49295774,0.327044,0.43650797
0.702381,0.7058823,0.77464795,0.3616352,0.7063492
0.52380955,0.509804,0.56338024,0.24528302,0.9047619
0.48809528,0.41176462,0.35211268,0.6572327,0.11111112
0.11904764,0.41176462,0.7042253,0.27044022,0.26984128
0.38095248,0.509804,0.28169015,0.094339624,0.1746032
0.6071429,0.60784316,0.49295774,0.31132072,0.10317461
0.67857134,0.31372547,0.49295774,0.26415092,0.20634922
0.5119047,0.60784316,0.49295774,0.06603773,0.1825397
0.67857134,0.509804,0.49295774,0.29559746,0.515873
0.52380955,0.41176462,0.4225352,0.16037735,0.095238104
0.63095236,0.31372547,0.35211268,0.6603774,0.54761904
0.6071429,0.7058823,0.77464795,0.5031447,0.19841272
0.42857146,0.509804,0.28169015,0.17924528,0.49206355
0.47619057,0.7058823,0.4225352,0.18238993,0.15079366
0.4404763,0.60784316,0.4225352,0.12893082,0.1746032
0.57142854,0.7058823,0.56338024,0.20754717,0.06349206
0.5357144,0.60784316,0.56338024,0.572327,0.25396827
0.66666687,0.60784316,0.49295774,0.29559746,0.49206355
0.4047619,0.31372547,0.35211268,0.106918246,0.07142858
0.63095236,0.60784316,0.77464795,0.6415094,0.13492064
0.33333337,0.41176462,0.56338024,0.6100629,0.11111112
0.6071429,0.509804,0.49295774,0.754717,0.5952381
0.5595238,0.60784316,0.56338024,0.25471696,0.14285715
0.46428573,0.509804,0.6338028,0.30188677,0.4603175
0.47619057,0.41176462,0.4225352,0.29874212,0.19047621
0.6071429,0.60784316,0.77464795,0.43710688,0.23015875
0.26190484,0.31372547,0.56338024,0.4025157,0.19047621
0.76190484,0.509804,0.6338028,0.44654086,0.15873016
0.6428572,0.509804,0.56338024,0.6257862,0.22222224
0.42857146,0.31372547,0.4225352,0.34276727,0.26984128
0.654762,0.60784316,0.7042253,0.42767292,0.3650794
0.52380955,0.80392146,0.77464795,0.6320755,0.25396827
0.77380955,0.509804,0.49295774,0.6603774,0.45238099
0.5595238,0.509804,0.56338024,0.24213837,0.30952382
0.28571427,0.31372547,0.35211268,0.3742138,0.10317461
0.46428573,0.509804,0.49295774,0.38679242,0.21428573
0.5952382,0.509804,0.4225352,0.7578616,0.1746032
0.5595238,0.60784316,0.7042253,0.41823897,0.1825397
0.36904764,0.41176462,0.35211268,0.26100627,0.23015875
0.7500001,0.60784316,0.6338028,0.42138362,0.2857143
0.36904764,0.509804,0.21126762,0.122641504,0.07142858
0.5833334,0.509804,0.49295774,0.28930816,0.23809525
0.63095236,0.60784316,0.6338028,0.39622638,0.44444448
0.654762,0.7058823,0.77464795,0.9654088,0.2777778
0.6904762,0.60784316,0.6338028,0.46226412,0.5
0.61904764,0.509804,0.6338028,0.42767292,0.44444448
0.57142854,0.60784316,0.35211268,0.20754717,0.12698413
0.47619057,0.7058823,0.7042253,0.5628931,0.34126985
0.30952382,0.41176462,0.28169015,0.09119497,0.055555556
0.25,0.509804,0.56338024,0.654088,0.31746033
0.5952382,0.7058823,0.56338024,0.22955973,0.20634922
0.30952382,0.41176462,0.4225352,0.45911947,0.07936509
0.46428573,0.60784316,0.4225352,0.7641509,0.11904763
0.48809528,0.41176462,0.4225352,0.22955973,0.1825397
0.1428572,0.31372547,0.21126762,0.094339624,0.10317461
0.654762,0.7058823,0.98591554,0.47484273,0.50793654
0.66666687,0.509804,0.56338024,0.5125786,0.19841272
0.3452381,0.41176462,0.4225352,0.22327043,0.23809525
0.5000001,0.509804,0.4225352,0.2578616,0.3650794
0.52380955,0.31372547,0.49295774,0.672956,0.74603176
0.5357144,0.41176462,0.49295774,0.33647797,0.26984128
0.71428585,0.7058823,0.56338024,0.43396223,0.5
0.5595238,0.509804,0.4225352,0.42452827,0.25396827
0.61904764,0.509804,0.49295774,0.26100627,0.15873016
0.38095248,0.31372547,0.28169015,0.38364777,0.0873016
0.5000001,0.60784316,0.49295774,0.45597482,0.16666669
0.48809528,0.7058823,0.7042253,0.6509434,0.24603176
0.32142866,0.31372547,0.28169015,0.48113206,0.3571429
0.702381,0.509804,0.56338024,0.754717,0.32539684
0.5952382,0.60784316,0.56338024,0.20754717,0.11904763
0.5952382,0.7058823,0.77464795,0.34276727,0.34920636
0.30952382,0.21568632,0.28169015,0.1509434,0.12698413
0.023809552,0.21568632,0.35211268,0.06289308,0.13492064
0.72619057,0.60784316,0.4225352,0.4496855,0.19841272
0.21428573,0.41176462,0.35211268,0.6006289,0.10317461
0.5595238,0.7058823,0.56338024,0.28301886,0.40476194
0.36904764,0.41176462,0.35211268,0.11949685,0.07936509
0.4404763,0.31372547,0.49295774,0.45597482,0.15873016
0.63095236,0.60784316,0.56338024,0.27358487,0.12698413
0.33333337,0.41176462,0.28169015,0.081761,0.11904763
0.46428573,0.509804,0.49295774,0.5031447,0.5873016
0.6071429,0.80392146,0.6338028,0.49371067,0.20634922
0.4523809,0.41176462,0.56338024,0.5188679,0.14285715
0.61904764,0.7058823,0.6338028,0.26415092,0.50793654
0.38095248,0.31372547,0.21126762,0.17610063,0.11904763
0.27380955,0.31372547,0.35211268,0.19496855,0.12698413
0.8928572,0.80392146,0.98591554,0.32389936,0.42857146
0.32142866,0.21568632,0.28169015,0.1509434,0.15079366
0.46428573,0.7058823,0.49295774,0.17610063,0.3571429
0.48809528,0.509804,0.4225352,0.11949685,0.14285715
0.5476191,0.60784316,0.6338028,0.23899372,0.055555556
0.654762,0.7058823,0.915493,0.6855346,0.42063496
0.52380955,0.509804,0.4225352,0.1981132,0.11904763
0.6428572,0.7058823,0.7042253,0.5471698,0.19047621
0.7500001,0.80392146,0.6338028,0.43081757,0.25396827
0.82142866,0.509804,0.4225352,0.27672955,0.8730159
0.27380955,0.31372547,0.35211268,0.1918239,0.16666669
0.28571427,0.41176462,0.28169015,0.21069182,0.19841272
0.702381,0.60784316,0.56338024,0.48427668,0.6269841
0.39285707,0.31372547,0.28169015,0.33018866,0.26984128
0.4404763,0.31372547,0.49295774,0.27358487,0.12698413
0.5595238,0.31372547,0.14084503,0.26415092,0.0873016
0.5476191,0.80392146,0.8450705,0.5314465,0.45238099
0.6904762,0.509804,0.56338024,0.35534588,0.19047621
0.5595238,0.7058823,0.77464795,0.18867925,0.34126985
0.48809528,0.7058823,0.915493,0.4496855,0.3015873
0.07142854,0.41176462,0.21126762,0.1163522,0.04761905
0.26190484,0.31372547,0.21126762,0.22955973,0.06349206
0.30952382,0.41176462,0.35211268,0.45597482,0.2857143
0.52380955,0.509804,0.49295774,0.27358487,0.32539684
0.73809516,0.509804,0.56338024,0.163522,0.14285715
0.28571427,0.31372547,0.35211268,0.14779875,0.12698413
0.63095236,0.509804,0.77464795,0.6352201,0.42063496
0.57142854,0.41176462,0.7042253,0.8238994,0.23809525
0.5952382,0.41176462,0.35211268,0.1572327,0.0873016
0.28571427,0.509804,0.28169015,0.17924528,0.14285715
0.42857146,0.60784316,0.56338024,0.1163522,0.15079366
0.30952382,0.41176462,0.28169015,0.14779875,0.11111112
0.3452381,0.41176462,0.6338028,0.43710688,0.49206355
0.30952382,0.21568632,0.28169015,0.20754717,0.095238104
0.48809528,0.31372547,0.35211268,0.44025156,0.22222224
0.5595238,0.60784316,0.49295774,0.4433962,0.53174603
0.41666675,0.80392146,0.49295774,0.2578616,0.13492064
0.2976191,0.41176462,0.49295774,0.26729557,0.07936509
0.19047618,0.60784316,0.49295774,0.16981132,0.055555556
0.39285707,0.509804,0.4225352,0.47169808,0.21428573
0.63095236,0.7058823,0.4225352,0.16981132,0.8333334
0.52380955,0.60784316,0.4225352,0.12578617,0.19047621
0.35714293,0.41176462,0.4225352,0.28930816,0.43650797
0.67857134,0.41176462,0.7042253,0.3207547,0.34126985
